"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.sentence1","Input.sentenceid1","Input.docid1","Input.sentence2","Input.sentenceid2","Input.docid2","Input.sentence3","Input.sentenceid3","Input.docid3","Input.sentence4","Input.sentenceid4","Input.docid4","Input.sentence5","Input.sentenceid5","Input.docid5","Answer.score1","Answer.score2","Answer.score3","Answer.score4","Answer.score5","Answer.words1","Answer.words2","Answer.words3","Answer.words4","Answer.words5","Approve","Reject"
"301KG0KX9C6G9AWC9GBIX1H61N7H21","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Sat May 13 18:35:37 PDT 2017","7","BatchId:2801926;OriginalHitTemplateId:920937305;","432000","604800","Mon May 22 22:08:10 PDT 2017","","","324G5B4FB4TF7VLG7MQUBKVH83N07M","ASP9KAJUNR2V9","Approved","Tue May 16 06:58:59 PDT 2017","Tue May 16 07:01:06 PDT 2017","Tue May 23 07:01:06 PDT 2017","Sat May 20 18:50:06 PDT 2017","","","127","100% (17/17)","100% (17/17)","0% (0/0)","If permission is granted , this information may be used to target specific users with occasional emails informing them about commercial services provided by The Register .","94840","887","If permission is granted , this information may be used to send occasional emails containing offers from our partners .","94841","887","Register journalists may use your email address to reply to comments that you have posted on our website .","94846","887","Readers who enter The Register competitions will be asked for some personal information , but only to allow us to judge the validity of their applications and to contact them should they be declared a competition winner .","94847","887","If permission is granted , this information may be used to target specific users with commercial services provided by The Register .","94848","887","3","2","1","1","3","may, specific, occasional","may, occasional","may","some","may, specific"
"301KG0KX9C6G9AWC9GBIX1H61N7H21","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Sat May 13 18:35:37 PDT 2017","7","BatchId:2801926;OriginalHitTemplateId:920937305;","432000","604800","Mon May 22 22:08:10 PDT 2017","","","32AT8R96GMUH6FHOTW2PVIFKB60US2","A2PC34WXVPSQE4","Approved","Tue May 16 06:23:33 PDT 2017","Tue May 16 06:24:38 PDT 2017","Tue May 23 06:24:38 PDT 2017","Sat May 20 18:50:02 PDT 2017","","","65","28% (8/29)","28% (8/29)","0% (0/0)","If permission is granted , this information may be used to target specific users with occasional emails informing them about commercial services provided by The Register .","94840","887","If permission is granted , this information may be used to send occasional emails containing offers from our partners .","94841","887","Register journalists may use your email address to reply to comments that you have posted on our website .","94846","887","Readers who enter The Register competitions will be asked for some personal information , but only to allow us to judge the validity of their applications and to contact them should they be declared a competition winner .","94847","887","If permission is granted , this information may be used to target specific users with commercial services provided by The Register .","94848","887","3","3","2","1","2","may, occasional","may, occasional","may","{}","may"
"301KG0KX9C6G9AWC9GBIX1H61N7H21","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Sat May 13 18:35:37 PDT 2017","7","BatchId:2801926;OriginalHitTemplateId:920937305;","432000","604800","Mon May 22 22:08:10 PDT 2017","","","337RC3OW06NUFHBYEDFTFI38WFRLVL","AWDSIX3ULD32V","Rejected","Mon May 15 03:40:48 PDT 2017","Mon May 15 03:42:53 PDT 2017","Mon May 22 03:42:53 PDT 2017","","Mon May 15 22:08:19 PDT 2017","Most of the terms entered are not vague.","125","0% (0/11)","0% (0/10)","0% (0/0)","If permission is granted , this information may be used to target specific users with occasional emails informing them about commercial services provided by The Register .","94840","887","If permission is granted , this information may be used to send occasional emails containing offers from our partners .","94841","887","Register journalists may use your email address to reply to comments that you have posted on our website .","94846","887","Readers who enter The Register competitions will be asked for some personal information , but only to allow us to judge the validity of their applications and to contact them should they be declared a competition winner .","94847","887","If permission is granted , this information may be used to target specific users with commercial services provided by The Register .","94848","887","3","5","1","3","3","permission ,informing","occasional ,containing","journalists ,comments","applications ,winner","granted ,specific"
"301KG0KX9C6G9AWC9GBIX1H61N7H21","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Sat May 13 18:35:37 PDT 2017","7","BatchId:2801926;OriginalHitTemplateId:920937305;","432000","604800","Mon May 22 22:08:10 PDT 2017","","","39O5D9O87UDH04F9HQGOT4L2BMJC3Y","A3C8SBXXN9CYM0","Rejected","Mon May 15 03:31:37 PDT 2017","Mon May 15 03:33:31 PDT 2017","Mon May 22 03:33:31 PDT 2017","","Mon May 15 22:08:09 PDT 2017","Most of the terms entered are not vague. Not all of the sentences are extremely vague.","114","0% (0/15)","0% (0/15)","0% (0/0)","If permission is granted , this information may be used to target specific users with occasional emails informing them about commercial services provided by The Register .","94840","887","If permission is granted , this information may be used to send occasional emails containing offers from our partners .","94841","887","Register journalists may use your email address to reply to comments that you have posted on our website .","94846","887","Readers who enter The Register competitions will be asked for some personal information , but only to allow us to judge the validity of their applications and to contact them should they be declared a competition winner .","94847","887","If permission is granted , this information may be used to target specific users with commercial services provided by The Register .","94848","887","5","5","5","5","5","permission,occasional,","granted,containing","journalists,comments","personal information, applications","permission,Register"
"301KG0KX9C6G9AWC9GBIX1H61N7H21","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Sat May 13 18:35:37 PDT 2017","7","BatchId:2801926;OriginalHitTemplateId:920937305;","432000","604800","Mon May 22 22:08:10 PDT 2017","","","3B1NLC6UG0H1O501HA9EWY9IE9QPGI","A2W2AXRFK3S3HX","Approved","Sun May 14 16:41:19 PDT 2017","Sun May 14 16:43:37 PDT 2017","Sun May 21 16:43:37 PDT 2017","Mon May 15 22:08:23 PDT 2017","","","138","100% (87/87)","100% (87/87)","0% (0/0)","If permission is granted , this information may be used to target specific users with occasional emails informing them about commercial services provided by The Register .","94840","887","If permission is granted , this information may be used to send occasional emails containing offers from our partners .","94841","887","Register journalists may use your email address to reply to comments that you have posted on our website .","94846","887","Readers who enter The Register competitions will be asked for some personal information , but only to allow us to judge the validity of their applications and to contact them should they be declared a competition winner .","94847","887","If permission is granted , this information may be used to target specific users with commercial services provided by The Register .","94848","887","3","3","2","2","2","If, may, Occasional","If, May, occasional","may","Personal information","May"
"301KG0KX9C6G9AWC9GBIX1H61N7H21","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Sat May 13 18:35:37 PDT 2017","7","BatchId:2801926;OriginalHitTemplateId:920937305;","432000","604800","Mon May 22 22:08:10 PDT 2017","","","3QAPZX2QN5Y8LUOA1A9ZFTE9WGP02F","A2LFJYW7FFWGQK","Approved","Sun May 14 01:35:02 PDT 2017","Sun May 14 01:37:49 PDT 2017","Sun May 21 01:37:49 PDT 2017","Mon May 15 22:08:08 PDT 2017","","","167","100% (8/8)","100% (8/8)","0% (0/0)","If permission is granted , this information may be used to target specific users with occasional emails informing them about commercial services provided by The Register .","94840","887","If permission is granted , this information may be used to send occasional emails containing offers from our partners .","94841","887","Register journalists may use your email address to reply to comments that you have posted on our website .","94846","887","Readers who enter The Register competitions will be asked for some personal information , but only to allow us to judge the validity of their applications and to contact them should they be declared a competition winner .","94847","887","If permission is granted , this information may be used to target specific users with commercial services provided by The Register .","94848","887","4","4","3","1","4","may, specific users, commercial services","may, occasional, our partners","may","{}","may, target specific users, commercial services"
"301KG0KX9C6G9AWC9GBIX1H61N7H21","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Sat May 13 18:35:37 PDT 2017","7","BatchId:2801926;OriginalHitTemplateId:920937305;","432000","604800","Mon May 22 22:08:10 PDT 2017","","","3R08VXYT7DG8FLM10TJFIF4L824W79","A2C556VYMG2BXC","Approved","Sun May 14 06:36:42 PDT 2017","Sun May 14 06:39:09 PDT 2017","Sun May 21 06:39:09 PDT 2017","Mon May 15 22:08:34 PDT 2017","","","147","57% (152/268)","55% (141/256)","0% (0/0)","If permission is granted , this information may be used to target specific users with occasional emails informing them about commercial services provided by The Register .","94840","887","If permission is granted , this information may be used to send occasional emails containing offers from our partners .","94841","887","Register journalists may use your email address to reply to comments that you have posted on our website .","94846","887","Readers who enter The Register competitions will be asked for some personal information , but only to allow us to judge the validity of their applications and to contact them should they be declared a competition winner .","94847","887","If permission is granted , this information may be used to target specific users with commercial services provided by The Register .","94848","887","5","5","5","5","5","may","may","may","some,  personal information","may"
"302OLP89DZSEX5G003QWSS3O0JUCAU","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Sat May 13 18:35:37 PDT 2017","9","BatchId:2801926;OriginalHitTemplateId:920937305;","432000","604800","Sat May 27 18:50:02 PDT 2017","","","37U1UTWH9W7773AYB41F9GSZSI9R8P","A2MZ883TW4UTAY","Rejected","Wed May 17 23:12:37 PDT 2017","Wed May 17 23:20:44 PDT 2017","Wed May 24 23:20:44 PDT 2017","","Sat May 20 18:50:01 PDT 2017","Seek access is not really vague","487","0% (0/1)","0% (0/1)","0% (0/0)","9.4 In order to safeguard Personal Information , an individual or employee may be required to provide sufficient identification information to permit Globe to account for the existence , use and disclosure of Personal Information and to authorize access to the individual 's file .","94446","882","Where appropriate , Globe shall transmit to third parties having access to the Personal Information in question any amended information or the existence of any unresolved differences .","94450","882","9.6 A Person can obtain information or seek access to his or her Personal Information by contacting a designated representative at Globe principal office .","94451","882","9.7 An employee can obtain information or seek access to his or her Personal Information by contacting his or her immediate supervisor within Globe .","94452","882","If any Person at any time has any questions or concerns about Globe 's privacy practices , the Person can either :","94456","882","4","5","2","2","3","Personal information, or, may","Transmit, question, amended information","Seek access","Seek access","Any, any time, any, or"
"302OLP89DZSEX5G003QWSS3O0JUCAU","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Sat May 13 18:35:37 PDT 2017","9","BatchId:2801926;OriginalHitTemplateId:920937305;","432000","604800","Sat May 27 18:50:02 PDT 2017","","","38BQUHLA9XLJVFKMDDUUK3OP0OAOM8","A13PITJAL3EBWF","Rejected","Sat May 13 21:35:19 PDT 2017","Sat May 13 21:37:17 PDT 2017","Sat May 20 21:37:17 PDT 2017","","Mon May 15 22:07:59 PDT 2017","Missed vague terms like ""may"" ""certain"" ""some""","118","0% (0/1)","0% (0/1)","0% (0/0)","9.4 In order to safeguard Personal Information , an individual or employee may be required to provide sufficient identification information to permit Globe to account for the existence , use and disclosure of Personal Information and to authorize access to the individual 's file .","94446","882","Where appropriate , Globe shall transmit to third parties having access to the Personal Information in question any amended information or the existence of any unresolved differences .","94450","882","9.6 A Person can obtain information or seek access to his or her Personal Information by contacting a designated representative at Globe principal office .","94451","882","9.7 An employee can obtain information or seek access to his or her Personal Information by contacting his or her immediate supervisor within Globe .","94452","882","If any Person at any time has any questions or concerns about Globe 's privacy practices , the Person can either :","94456","882","2","2","1","1","1","personal information, sufficient","personal information","{}","information, personal information","{}"
"302OLP89DZSEX5G003QWSS3O0JUCAU","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Sat May 13 18:35:37 PDT 2017","9","BatchId:2801926;OriginalHitTemplateId:920937305;","432000","604800","Sat May 27 18:50:02 PDT 2017","","","3907X2AHF1QB9BSUIVOPUUFH4RZP2F","A3NMOHKHT2RJI","Rejected","Mon May 15 03:43:34 PDT 2017","Mon May 15 03:45:29 PDT 2017","Mon May 22 03:45:29 PDT 2017","","Mon May 15 22:08:13 PDT 2017","Most of the terms entered are not vague. Not all of the sentences are extremely vague.","115","0% (0/10)","0% (0/10)","0% (0/0)","9.4 In order to safeguard Personal Information , an individual or employee may be required to provide sufficient identification information to permit Globe to account for the existence , use and disclosure of Personal Information and to authorize access to the individual 's file .","94446","882","Where appropriate , Globe shall transmit to third parties having access to the Personal Information in question any amended information or the existence of any unresolved differences .","94450","882","9.6 A Person can obtain information or seek access to his or her Personal Information by contacting a designated representative at Globe principal office .","94451","882","9.7 An employee can obtain information or seek access to his or her Personal Information by contacting his or her immediate supervisor within Globe .","94452","882","If any Person at any time has any questions or concerns about Globe 's privacy practices , the Person can either :","94456","882","5","5","5","5","5","safeguard ,sufficient","appropriate , Personal Information","obtain ,contacting","obtain information,immediate","questions , privacy practices"
