"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.sentence1","Input.sentenceid1","Input.docid1","Input.sentence2","Input.sentenceid2","Input.docid2","Input.sentence3","Input.sentenceid3","Input.docid3","Input.sentence4","Input.sentenceid4","Input.docid4","Input.sentence5","Input.sentenceid5","Input.docid5","Answer.score1","Answer.score2","Answer.score3","Answer.score4","Answer.score5","Answer.words1","Answer.words2","Answer.words3","Answer.words4","Answer.words5","Approve","Reject"
"359AP8GAGG5WE3I2T0ECI11YZ6D7CD","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Sun May 07 22:05:19 PDT 2017","5","BatchId:2794696;OriginalHitTemplateId:920937305;","432000","604800","Sun May 14 22:05:19 PDT 2017","","","39K0FND3AI0UTBQL3UPCJ84KBVJAMK","A3D4MLC057L98V","Approved","Tue May 09 09:53:12 PDT 2017","Tue May 09 09:55:18 PDT 2017","Tue May 16 09:55:18 PDT 2017","Wed May 10 19:49:51 PDT 2017","","","126","100% (1/1)","0% (0/0)","0% (0/0)","We reserve the right to send you certain communications , such as technical alerts , without offering you the opportunity to opt out of receiving them .","80563","761","If we are not able to resolve a complaint , we will participate in the appropriate independent recourse mechanism as necessary .","80570","761","This Privacy Statement explains in general terms how Qantas protects the privacy of your personal information under the National Privacy Principles .","81723","774","This Privacy Statement does not apply to Qantas ' employee records , which are generally exempt from the legislation .","81729","774","For example , when you request us to make your travel arrangements , we may collect details such as your name , address , flight and other travel details , credit/debit card number and expiry date , billing address , telephone numbers , Frequent Flyer number or other loyalty program membership details , dietary requirements ( if any ) and health issues relevant to your travel arrangements .","81732","774","4","4","3","4","1","certain","appropriate","general","generally","if any"
"359AP8GAGG5WE3I2T0ECI11YZ6D7CD","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Sun May 07 22:05:19 PDT 2017","5","BatchId:2794696;OriginalHitTemplateId:920937305;","432000","604800","Sun May 14 22:05:19 PDT 2017","","","3EO896NRAXG97ZJ96X31YL2VVR1JT4","A3NMERYZVVXRFD","Approved","Tue May 09 20:14:34 PDT 2017","Tue May 09 20:18:22 PDT 2017","Tue May 16 20:18:22 PDT 2017","Wed May 10 19:49:53 PDT 2017","","","228","100% (2/2)","0% (0/0)","0% (0/0)","We reserve the right to send you certain communications , such as technical alerts , without offering you the opportunity to opt out of receiving them .","80563","761","If we are not able to resolve a complaint , we will participate in the appropriate independent recourse mechanism as necessary .","80570","761","This Privacy Statement explains in general terms how Qantas protects the privacy of your personal information under the National Privacy Principles .","81723","774","This Privacy Statement does not apply to Qantas ' employee records , which are generally exempt from the legislation .","81729","774","For example , when you request us to make your travel arrangements , we may collect details such as your name , address , flight and other travel details , credit/debit card number and expiry date , billing address , telephone numbers , Frequent Flyer number or other loyalty program membership details , dietary requirements ( if any ) and health issues relevant to your travel arrangements .","81732","774","4","4","5","3","1","certain","appropriate, mechanism","general, terms, personal, information","generally","example"
"359AP8GAGG5WE3I2T0ECI11YZ6D7CD","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Sun May 07 22:05:19 PDT 2017","5","BatchId:2794696;OriginalHitTemplateId:920937305;","432000","604800","Sun May 14 22:05:19 PDT 2017","","","3J88R45B2HJCARVR6K9IKK9DHKMXPO","A2GD3CRFIEENJS","Approved","Tue May 09 06:40:35 PDT 2017","Tue May 09 06:41:49 PDT 2017","Tue May 16 06:41:49 PDT 2017","Wed May 10 19:50:11 PDT 2017","","","74","100% (786/786)","100% (118/118)","100% (4/4)","We reserve the right to send you certain communications , such as technical alerts , without offering you the opportunity to opt out of receiving them .","80563","761","If we are not able to resolve a complaint , we will participate in the appropriate independent recourse mechanism as necessary .","80570","761","This Privacy Statement explains in general terms how Qantas protects the privacy of your personal information under the National Privacy Principles .","81723","774","This Privacy Statement does not apply to Qantas ' employee records , which are generally exempt from the legislation .","81729","774","For example , when you request us to make your travel arrangements , we may collect details such as your name , address , flight and other travel details , credit/debit card number and expiry date , billing address , telephone numbers , Frequent Flyer number or other loyalty program membership details , dietary requirements ( if any ) and health issues relevant to your travel arrangements .","81732","774","2","2","2","2","3","certain","as necessary","personal information","generally","may, other"
"359AP8GAGG5WE3I2T0ECI11YZ6D7CD","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Sun May 07 22:05:19 PDT 2017","5","BatchId:2794696;OriginalHitTemplateId:920937305;","432000","604800","Sun May 14 22:05:19 PDT 2017","","","3VNXK88KKD3ZEFAPPGC3A9CDW3K9VM","AFPCOYT9QMX40","Approved","Mon May 08 10:32:38 PDT 2017","Mon May 08 10:33:41 PDT 2017","Mon May 15 10:33:41 PDT 2017","Wed May 10 19:50:22 PDT 2017","","","63","85% (88/104)","100% (3/3)","0% (0/0)","We reserve the right to send you certain communications , such as technical alerts , without offering you the opportunity to opt out of receiving them .","80563","761","If we are not able to resolve a complaint , we will participate in the appropriate independent recourse mechanism as necessary .","80570","761","This Privacy Statement explains in general terms how Qantas protects the privacy of your personal information under the National Privacy Principles .","81723","774","This Privacy Statement does not apply to Qantas ' employee records , which are generally exempt from the legislation .","81729","774","For example , when you request us to make your travel arrangements , we may collect details such as your name , address , flight and other travel details , credit/debit card number and expiry date , billing address , telephone numbers , Frequent Flyer number or other loyalty program membership details , dietary requirements ( if any ) and health issues relevant to your travel arrangements .","81732","774","3","3","2","2","3","certain, technical","appropriate","general, personal","generally","may, relevant"
"359AP8GAGG5WE3I2T0ECI11YZ6D7CD","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Sun May 07 22:05:19 PDT 2017","5","BatchId:2794696;OriginalHitTemplateId:920937305;","432000","604800","Sun May 14 22:05:19 PDT 2017","","","3VZLGYJEYMV6OVXXTT7KBIBRRMWXZI","ARFAW0SGYEMFL","Approved","Wed May 10 04:09:10 PDT 2017","Wed May 10 04:10:57 PDT 2017","Wed May 17 04:10:57 PDT 2017","Wed May 10 19:50:03 PDT 2017","","","107","76% (384/502)","3% (4/121)","0% (0/0)","We reserve the right to send you certain communications , such as technical alerts , without offering you the opportunity to opt out of receiving them .","80563","761","If we are not able to resolve a complaint , we will participate in the appropriate independent recourse mechanism as necessary .","80570","761","This Privacy Statement explains in general terms how Qantas protects the privacy of your personal information under the National Privacy Principles .","81723","774","This Privacy Statement does not apply to Qantas ' employee records , which are generally exempt from the legislation .","81729","774","For example , when you request us to make your travel arrangements , we may collect details such as your name , address , flight and other travel details , credit/debit card number and expiry date , billing address , telephone numbers , Frequent Flyer number or other loyalty program membership details , dietary requirements ( if any ) and health issues relevant to your travel arrangements .","81732","774","2","1","1","2","2","such as","{}","{}","generally","may, such as"
"3YKP7CX6G20D4YQWF0IH7HVGHLD7B6","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Sun May 07 22:05:19 PDT 2017","5","BatchId:2794696;OriginalHitTemplateId:920937305;","432000","604800","Sun May 14 22:05:19 PDT 2017","","","30MVJZJNHNYQNKAV8RYK7L1J1GZJ9X","A10HFGQLEOD3VQ","Approved","Mon May 08 14:27:47 PDT 2017","Mon May 08 14:29:44 PDT 2017","Mon May 15 14:29:44 PDT 2017","Wed May 10 19:50:24 PDT 2017","","","117","91% (161/177)","90% (18/20)","0% (0/0)","If you are a shareholder we will collect certain details about you for registration purposes , such as your name , address , number of shares held , tax file number and bank account details .","81734","774","We may collect personal information about you when you deal with us over the telephone , send us correspondence ( whether by letter , fax or email ) , visit our web sites or when you have contact with us in person .","81737","774","As well as collecting information directly from you , there may be occasions when we collect information about you from a third party .","81738","774","From third party telesales companies that collect your personal information and disclose it to us so that we may issue you with your ticket and make and fulfil your travel arrangements or market our products and services to you ;","81740","774","Other service providers who collect information on our behalf such as operators of our Frequent Flyer service centre and corporate travel functions ;","81741","774","1","3","1","3","1","{}","may, personal information","{}","personal information, may","{}"
"3YKP7CX6G20D4YQWF0IH7HVGHLD7B6","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Sun May 07 22:05:19 PDT 2017","5","BatchId:2794696;OriginalHitTemplateId:920937305;","432000","604800","Sun May 14 22:05:19 PDT 2017","","","37Z929RLGAT2622ZTRCFQMTIRCVSTE","A2GD3CRFIEENJS","Approved","Wed May 10 09:09:23 PDT 2017","Wed May 10 09:10:43 PDT 2017","Wed May 17 09:10:43 PDT 2017","Wed May 10 19:50:15 PDT 2017","","","80","100% (786/786)","100% (118/118)","100% (4/4)","If you are a shareholder we will collect certain details about you for registration purposes , such as your name , address , number of shares held , tax file number and bank account details .","81734","774","We may collect personal information about you when you deal with us over the telephone , send us correspondence ( whether by letter , fax or email ) , visit our web sites or when you have contact with us in person .","81737","774","As well as collecting information directly from you , there may be occasions when we collect information about you from a third party .","81738","774","From third party telesales companies that collect your personal information and disclose it to us so that we may issue you with your ticket and make and fulfil your travel arrangements or market our products and services to you ;","81740","774","Other service providers who collect information on our behalf such as operators of our Frequent Flyer service centre and corporate travel functions ;","81741","774","2","3","5","5","3","certain","may, personal information","may, occasions, information, third party","third party, personal information, may","other, information"
"3YKP7CX6G20D4YQWF0IH7HVGHLD7B6","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Sun May 07 22:05:19 PDT 2017","5","BatchId:2794696;OriginalHitTemplateId:920937305;","432000","604800","Sun May 14 22:05:19 PDT 2017","","","3H8DHMCCWAWX1UTU2S3YUWKM7V8DKB","ARFAW0SGYEMFL","Approved","Wed May 10 04:13:42 PDT 2017","Wed May 10 04:15:55 PDT 2017","Wed May 17 04:15:55 PDT 2017","Wed May 10 19:50:03 PDT 2017","","","133","76% (384/502)","3% (4/121)","0% (0/0)","If you are a shareholder we will collect certain details about you for registration purposes , such as your name , address , number of shares held , tax file number and bank account details .","81734","774","We may collect personal information about you when you deal with us over the telephone , send us correspondence ( whether by letter , fax or email ) , visit our web sites or when you have contact with us in person .","81737","774","As well as collecting information directly from you , there may be occasions when we collect information about you from a third party .","81738","774","From third party telesales companies that collect your personal information and disclose it to us so that we may issue you with your ticket and make and fulfil your travel arrangements or market our products and services to you ;","81740","774","Other service providers who collect information on our behalf such as operators of our Frequent Flyer service centre and corporate travel functions ;","81741","774","2","2","2","2","1","such as","may","may","may","such as"
"3YKP7CX6G20D4YQWF0IH7HVGHLD7B6","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Sun May 07 22:05:19 PDT 2017","5","BatchId:2794696;OriginalHitTemplateId:920937305;","432000","604800","Sun May 14 22:05:19 PDT 2017","","","3ZSANO2JCGSSNXKYY77Q9IEH00VSF8","A1I1Q6NR0HX34W","Approved","Tue May 09 11:45:28 PDT 2017","Tue May 09 11:46:59 PDT 2017","Tue May 16 11:46:59 PDT 2017","Wed May 10 19:49:49 PDT 2017","","","91","100% (1/1)","0% (0/0)","0% (0/0)","If you are a shareholder we will collect certain details about you for registration purposes , such as your name , address , number of shares held , tax file number and bank account details .","81734","774","We may collect personal information about you when you deal with us over the telephone , send us correspondence ( whether by letter , fax or email ) , visit our web sites or when you have contact with us in person .","81737","774","As well as collecting information directly from you , there may be occasions when we collect information about you from a third party .","81738","774","From third party telesales companies that collect your personal information and disclose it to us so that we may issue you with your ticket and make and fulfil your travel arrangements or market our products and services to you ;","81740","774","Other service providers who collect information on our behalf such as operators of our Frequent Flyer service centre and corporate travel functions ;","81741","774","3","4","2","3","2","certain","may","may","may","Other service providers"
"3PZDSVZ3J52IMKXAGSPJV0B07814N8","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Sun May 07 22:05:19 PDT 2017","5","BatchId:2794696;OriginalHitTemplateId:920937305;","432000","604800","Sun May 14 22:05:19 PDT 2017","","","39GHHAVOMGCPQE4JRW2TQDQ3FTNJ4D","A3EMLHDNTDTXEF","Approved","Wed May 10 06:09:45 PDT 2017","Wed May 10 06:12:48 PDT 2017","Wed May 17 06:12:48 PDT 2017","Wed May 10 19:49:51 PDT 2017","","","183","100% (6/6)","0% (0/0)","0% (0/0)","From market research companies contracted by us to obtain information so that we may improve and market our products and services ;","81742","774","From third party service providers on qantas.com and Frequent Flyer Service Partners that collect your personal information when providing you with a service and disclose it to us so that we may award you with Frequent Flyer points and other Frequent Flyer membership entitlements ;","81743","774","We generally collect your personal information for the following purposes :","81747","774","To register any shareholding you may have in Qantas Airways Limited and to contact you and send communications to you in relation to that shareholding .","81751","774","Some of the personal information we collect is essential for us to be able to accurately identify who is using the service .","81752","774","2","4","5","2","3","companies information products services","third party personal information other entitlements","personal information","communications","essential"
