"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.sentence1","Input.sentenceid1","Input.docid1","Input.sentence2","Input.sentenceid2","Input.docid2","Input.sentence3","Input.sentenceid3","Input.docid3","Input.sentence4","Input.sentenceid4","Input.docid4","Input.sentence5","Input.sentenceid5","Input.docid5","Answer.score1","Answer.score2","Answer.score3","Answer.score4","Answer.score5","Answer.words1","Answer.words2","Answer.words3","Answer.words4","Answer.words5","Approve","Reject"
"3VJ4PFXFJ3SAJZX0MUBWMYPU74QAUX","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Wed Apr 26 13:07:41 PDT 2017","9","BatchId:2781762;OriginalHitTemplateId:920937305;","432000","604800","Sun May 14 12:32:52 PDT 2017","","","31Z0PCVWUL0GN4I75OE4VVXM4OCT72","ALSK9FVIMQEO0","Rejected","Fri May 05 20:11:15 PDT 2017","Fri May 05 20:16:02 PDT 2017","Fri May 12 20:16:02 PDT 2017","","Sun May 07 12:32:52 PDT 2017","Not vague terms","287","0% (0/1)","0% (0/0)","0% (0/0)","We ( or our Vendors on our behalf ) may share your Personal Information as required or permitted by law :","54988","521","with any Groupon Affiliate who may only use the Personal Information for the purposes described in this Privacy Statement ;","54989","521","with a purchaser of Groupon or any of the Groupon Affiliates ( or their assets ) ;","54997","521","to comply with legal orders and government requests , or as needed to support auditing , compliance , and corporate governance functions ;","54998","521","to combat fraud or criminal activity , and to protect our rights or those of our Affiliates , users , and Business Partners , or as part of legal proceedings affecting Groupon ;","54999","521","3","2","3","4","2","We our behalf","purposes desicribed","Affiliates or assets","legal orders governament requests governance functions","as part of legal proceedings"
"3VJ4PFXFJ3SAJZX0MUBWMYPU74QAUX","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Wed Apr 26 13:07:41 PDT 2017","9","BatchId:2781762;OriginalHitTemplateId:920937305;","432000","604800","Sun May 14 12:32:52 PDT 2017","","","33LKR6A5KF52CI35G8XVUL691WNT14","ARFAW0SGYEMFL","Approved","Wed May 03 09:49:42 PDT 2017","Wed May 03 09:51:12 PDT 2017","Wed May 10 09:51:12 PDT 2017","Sun May 07 12:32:53 PDT 2017","","","90","76% (384/502)","3% (4/121)","0% (0/0)","We ( or our Vendors on our behalf ) may share your Personal Information as required or permitted by law :","54988","521","with any Groupon Affiliate who may only use the Personal Information for the purposes described in this Privacy Statement ;","54989","521","with a purchaser of Groupon or any of the Groupon Affiliates ( or their assets ) ;","54997","521","to comply with legal orders and government requests , or as needed to support auditing , compliance , and corporate governance functions ;","54998","521","to combat fraud or criminal activity , and to protect our rights or those of our Affiliates , users , and Business Partners , or as part of legal proceedings affecting Groupon ;","54999","521","2","2","1","1","1","may","may","{}","{}","{}"
"3VJ4PFXFJ3SAJZX0MUBWMYPU74QAUX","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Wed Apr 26 13:07:41 PDT 2017","9","BatchId:2781762;OriginalHitTemplateId:920937305;","432000","604800","Sun May 14 12:32:52 PDT 2017","","","354GIDR5ZCR1PKLWMN5LW5LUYFH000","A2MJ0UWP0QD796","Rejected","Thu Apr 27 08:19:21 PDT 2017","Thu Apr 27 08:22:34 PDT 2017","Thu May 04 08:22:34 PDT 2017","","Tue May 02 09:01:49 PDT 2017","Groupon is not vague","193","0% (0/2)","0% (0/0)","0% (0/0)","We ( or our Vendors on our behalf ) may share your Personal Information as required or permitted by law :","54988","521","with any Groupon Affiliate who may only use the Personal Information for the purposes described in this Privacy Statement ;","54989","521","with a purchaser of Groupon or any of the Groupon Affiliates ( or their assets ) ;","54997","521","to comply with legal orders and government requests , or as needed to support auditing , compliance , and corporate governance functions ;","54998","521","to combat fraud or criminal activity , and to protect our rights or those of our Affiliates , users , and Business Partners , or as part of legal proceedings affecting Groupon ;","54999","521","2","2","4","1","1","may share personal information, require or permitted","Groupon Affiliate","purchaser of Groupon, Groupon Affilates ( or their assets)","{}","{}"
"3VJ4PFXFJ3SAJZX0MUBWMYPU74QAUX","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Wed Apr 26 13:07:41 PDT 2017","9","BatchId:2781762;OriginalHitTemplateId:920937305;","432000","604800","Sun May 14 12:32:52 PDT 2017","","","3570Y55XZQ4VXJS28X5X9P2UHCHGYM","A3RZ6YX1U0R2KS","Rejected","Fri Apr 28 09:14:28 PDT 2017","Fri Apr 28 09:17:48 PDT 2017","Fri May 05 09:17:48 PDT 2017","","Tue May 02 09:01:56 PDT 2017","Groupon is not vague","200","50% (1/2)","0% (0/0)","0% (0/0)","We ( or our Vendors on our behalf ) may share your Personal Information as required or permitted by law :","54988","521","with any Groupon Affiliate who may only use the Personal Information for the purposes described in this Privacy Statement ;","54989","521","with a purchaser of Groupon or any of the Groupon Affiliates ( or their assets ) ;","54997","521","to comply with legal orders and government requests , or as needed to support auditing , compliance , and corporate governance functions ;","54998","521","to combat fraud or criminal activity , and to protect our rights or those of our Affiliates , users , and Business Partners , or as part of legal proceedings affecting Groupon ;","54999","521","3","4","3","5","1","Personal Information","Groupon Affiliate, Personal Information","Groupon Affiliates, assets","legal orders, government requests","Affiliates"
"3VJ4PFXFJ3SAJZX0MUBWMYPU74QAUX","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Wed Apr 26 13:07:41 PDT 2017","9","BatchId:2781762;OriginalHitTemplateId:920937305;","432000","604800","Sun May 14 12:32:52 PDT 2017","","","37Z929RLGAT2622ZTRCFQMTIQLXTSY","ABA6VNM07YIE9","Approved","Fri Apr 28 10:24:05 PDT 2017","Fri Apr 28 10:26:07 PDT 2017","Fri May 05 10:26:07 PDT 2017","Tue May 02 09:01:58 PDT 2017","","","122","100% (1/1)","0% (0/0)","0% (0/0)","We ( or our Vendors on our behalf ) may share your Personal Information as required or permitted by law :","54988","521","with any Groupon Affiliate who may only use the Personal Information for the purposes described in this Privacy Statement ;","54989","521","with a purchaser of Groupon or any of the Groupon Affiliates ( or their assets ) ;","54997","521","to comply with legal orders and government requests , or as needed to support auditing , compliance , and corporate governance functions ;","54998","521","to combat fraud or criminal activity , and to protect our rights or those of our Affiliates , users , and Business Partners , or as part of legal proceedings affecting Groupon ;","54999","521","2","3","3","2","1","{}","Personal","assets","or as needed","{}"
"3VJ4PFXFJ3SAJZX0MUBWMYPU74QAUX","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Wed Apr 26 13:07:41 PDT 2017","9","BatchId:2781762;OriginalHitTemplateId:920937305;","432000","604800","Sun May 14 12:32:52 PDT 2017","","","3JNQLM5FT57LIQDWQ3VIDD6XY9U2L9","A2GD3CRFIEENJS","Approved","Wed Apr 26 15:54:52 PDT 2017","Wed Apr 26 15:55:43 PDT 2017","Wed May 03 15:55:43 PDT 2017","Tue May 02 09:01:40 PDT 2017","","","51","100% (786/786)","100% (118/118)","100% (4/4)","We ( or our Vendors on our behalf ) may share your Personal Information as required or permitted by law :","54988","521","with any Groupon Affiliate who may only use the Personal Information for the purposes described in this Privacy Statement ;","54989","521","with a purchaser of Groupon or any of the Groupon Affiliates ( or their assets ) ;","54997","521","to comply with legal orders and government requests , or as needed to support auditing , compliance , and corporate governance functions ;","54998","521","to combat fraud or criminal activity , and to protect our rights or those of our Affiliates , users , and Business Partners , or as part of legal proceedings affecting Groupon ;","54999","521","3","3","2","1","2","may, personal information","may, personal information","affiliates","{}","affiliates"
"3VJ4PFXFJ3SAJZX0MUBWMYPU74QAUX","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Wed Apr 26 13:07:41 PDT 2017","9","BatchId:2781762;OriginalHitTemplateId:920937305;","432000","604800","Sun May 14 12:32:52 PDT 2017","","","3OCHAWUVGP5BZ0YBTS4AO3NEMJ9XKX","A1SOMT6T6POJF3","Rejected","Wed Apr 26 21:25:29 PDT 2017","Wed Apr 26 21:33:35 PDT 2017","Wed May 03 21:33:35 PDT 2017","","Tue May 02 09:01:33 PDT 2017","Not vague terms","486","0% (0/2)","0% (0/0)","0% (0/0)","We ( or our Vendors on our behalf ) may share your Personal Information as required or permitted by law :","54988","521","with any Groupon Affiliate who may only use the Personal Information for the purposes described in this Privacy Statement ;","54989","521","with a purchaser of Groupon or any of the Groupon Affiliates ( or their assets ) ;","54997","521","to comply with legal orders and government requests , or as needed to support auditing , compliance , and corporate governance functions ;","54998","521","to combat fraud or criminal activity , and to protect our rights or those of our Affiliates , users , and Business Partners , or as part of legal proceedings affecting Groupon ;","54999","521","4","3","4","4","3","Vendors, personal information","Personal information","Or their assets","Legal orders, government requests, or as needed, corporate government functions","Or as part, affecting"
"3VJ4PFXFJ3SAJZX0MUBWMYPU74QAUX","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Wed Apr 26 13:07:41 PDT 2017","9","BatchId:2781762;OriginalHitTemplateId:920937305;","432000","604800","Sun May 14 12:32:52 PDT 2017","","","3VHP9MDGRO5CGGV21LHQUDAZE80FCE","A2C556VYMG2BXC","Approved","Sat May 13 06:03:01 PDT 2017","Sat May 13 06:06:08 PDT 2017","Sat May 20 06:06:08 PDT 2017","Mon May 15 20:22:10 PDT 2017","","","187","57% (152/268)","55% (141/256)","0% (0/0)","We ( or our Vendors on our behalf ) may share your Personal Information as required or permitted by law :","54988","521","with any Groupon Affiliate who may only use the Personal Information for the purposes described in this Privacy Statement ;","54989","521","with a purchaser of Groupon or any of the Groupon Affiliates ( or their assets ) ;","54997","521","to comply with legal orders and government requests , or as needed to support auditing , compliance , and corporate governance functions ;","54998","521","to combat fraud or criminal activity , and to protect our rights or those of our Affiliates , users , and Business Partners , or as part of legal proceedings affecting Groupon ;","54999","521","5","5","4","5","4","may, Personal Information","may, Personal Information","purchaser, any","government requests","rights, users"
"3VJ4PFXFJ3SAJZX0MUBWMYPU74QAUX","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Wed Apr 26 13:07:41 PDT 2017","9","BatchId:2781762;OriginalHitTemplateId:920937305;","432000","604800","Sun May 14 12:32:52 PDT 2017","","","3WQ3B2KGE912GW9OGM6AUR0NVVX1B8","A1SRZS6KSA5887","Approved","Sat May 06 06:19:32 PDT 2017","Sat May 06 06:20:49 PDT 2017","Sat May 13 06:20:49 PDT 2017","Sun May 07 12:32:45 PDT 2017","","","77","100% (160/160)","0% (0/0)","0% (0/0)","We ( or our Vendors on our behalf ) may share your Personal Information as required or permitted by law :","54988","521","with any Groupon Affiliate who may only use the Personal Information for the purposes described in this Privacy Statement ;","54989","521","with a purchaser of Groupon or any of the Groupon Affiliates ( or their assets ) ;","54997","521","to comply with legal orders and government requests , or as needed to support auditing , compliance , and corporate governance functions ;","54998","521","to combat fraud or criminal activity , and to protect our rights or those of our Affiliates , users , and Business Partners , or as part of legal proceedings affecting Groupon ;","54999","521","2","1","4","1","3","may","{}","purchaser, any, assets","{}","affiliates, partners"
"36MUZ9VAE6NRSA3QG4NT8HBX6JTDEL","370L63GT3D60H5L6G0NFZL7USOZ18V","(EASY TASK) Select vague words from sentences","Your task is to read a sentence, select vague words from the sentence, and indicate how vague it is.","vague, ambiguous, privacy policy","$0.05","Wed Apr 26 13:07:41 PDT 2017","7","BatchId:2781762;OriginalHitTemplateId:920937305;","432000","604800","Sun May 14 12:32:50 PDT 2017","","","3E337GFOLAT1LKOO1VWMS94NDP1GNE","A1OLAVA225L72","Approved","Thu Apr 27 13:26:08 PDT 2017","Thu Apr 27 13:30:33 PDT 2017","Thu May 04 13:30:33 PDT 2017","Tue May 02 09:01:33 PDT 2017","","","265","100% (2/2)","0% (0/0)","0% (0/0)","We may also disclose Non-Identifiable Information :","55004","521","for the same reasons we might share Personal Information ;","55005","521","We do not share Personal Information with Third-Party Ad-Servers ; however , Third-Party Ad-Servers may automatically collect Non-Identifying Information about your visit to the Site and other websites , your device address , your Internet Service Provider and the browser you use to visit the Site .","55009","521","Information collected may be used , among other things , to deliver advertising targeted to your interests and to better understand the usage and visits to the Site and the other websites tracked by these third parties .","55011","521","This Privacy Statement does not cover the collection methods or use of the information collected by Third-Party Ad-Servers , and Groupon is not responsible for Cookies or clear gifs in third party ads .","55012","521","5","5","4","4","1","may, Non-Identifiable Information","same reasons, might, Personal Information","Personal Information, may, Non-Identifying Information","may, among other things, the other websites","{}"
